Date,Avg,Avg(A),Avg(B),Avg(C)
2024/9/4 02:03,17.868,22.411,20.887,12.325
2024/9/4 02:04,17.859,22.397,18.033,13.904
2024/9/4 02:05,21.419,22.239,21.51,20.222
2024/9/4 02:06,18.029,22.173,18.509,14.059
2024/9/4 02:07,21.313,22.118,21.242,20.303
2024/9/4 02:08,18.85,22.072,21.494,14.048
2024/9/4 02:09,19.392,21.949,18.986,17.345
2024/9/4 02:10,21.109,22.698,23.405,17.496
2024/9/4 02:11,21.424,22.557,21.411,20.023
2024/9/4 02:12,18.975,18.755,21.737,16.461
2024/9/4 02:13,17.483,18.797,19.179,14.591
2024/9/4 02:14,17.716,21.956,17.823,14.048
2024/9/4 02:15,20.459,22.662,22.31,16.585
2024/9/4 02:16,17.786,20.821,15.51,17.473
2024/9/4 02:17,20.796,22.348,22.564,17.582
2024/9/4 02:18,22.35,27.785,22.674,17.7
2024/9/4 02:19,23.574,27.355,22.707,20.876
2024/9/4 02:20,20.627,22.727,22.665,16.734
2024/9/4 02:21,18.229,22.7,18.38,14.344
2024/9/4 02:22,18.238,23.475,18.214,13.872
2024/9/4 02:23,18.146,22.533,18.51,14.101
2024/9/4 02:24,17.687,21.863,17.604,14.19
2024/9/4 02:25,17.981,22.524,17.968,14.171
2024/9/4 02:26,18.555,23.6,18.519,14.397
2024/9/4 02:27,18.382,22.743,18.413,14.675
2024/9/4 02:28,18.371,22.538,18.941,14.334
2024/9/4 02:29,18.766,23.435,18.85,14.818
2024/9/4 02:30,18.053,22.372,18.337,14.205
2024/9/4 02:31,18.182,23.11,18.28,14.012
2024/9/4 02:32,17.188,18.957,18.03,14.625
2024/9/4 02:33,18.877,22.876,17.978,15.992
2024/9/4 02:34,18.079,23.198,17.592,14.262
2024/9/4 02:35,18.237,22.964,18.122,14.395
2024/9/4 02:36,19.293,22.992,18.666,16.431
2024/9/4 02:37,18.217,22.853,18.558,14.031
2024/9/4 02:38,17.892,21.994,18.526,13.904
2024/9/4 02:39,19.018,27.27,18.143,14.02
2024/9/4 02:40,18.073,22.428,18.373,14.098
2024/9/4 02:41,19.316,22.572,18.694,16.77
2024/9/4 02:42,17.936,22.638,17.754,14.091
2024/9/4 02:43,17.192,19.221,17.822,14.549
2024/9/4 02:44,17.362,22.346,16.271,14.134
2024/9/4 02:45,18.13,22.428,18.238,14.409
2024/9/4 02:46,17.524,21.614,17.062,14.513
2024/9/4 02:47,18.008,22.442,18.111,14.19
2024/9/4 02:48,18.479,21.703,17.586,16.24
2024/9/4 02:49,17.705,21.639,17.33,14.767
2024/9/4 02:50,17.962,21.479,18.407,14.623
2024/9/4 02:51,17.742,22.382,17.948,13.66
2024/9/4 02:52,16.989,19.035,17.524,14.449
2024/9/4 02:53,18.114,22.378,18.459,14.192
2024/9/4 02:54,17.2,20.237,17.957,13.711
2024/9/4 02:55,17.931,21.543,18.801,14.117
2024/9/4 02:56,17.933,21.74,18.266,14.398
2024/9/4 02:57,17.821,22.179,18.028,13.945
2024/9/4 02:58,17.896,21.779,18.218,14.31
2024/9/4 02:59,18.02,22.074,18.723,14.007
2024/9/4 03:01,18.471,22.926,18.716,14.508
2024/9/4 03:02,18.414,22.924,18.604,14.463
2024/9/4 03:03,18.092,22.495,18.289,14.186
2024/9/4 03:04,18.145,22.221,18.371,14.491
2024/9/4 03:05,18.065,22.652,17.911,14.321
2024/9/4 03:06,17.886,22.496,17.635,14.25
2024/9/4 03:07,18.97,23.034,21.136,13.848
2024/9/4 03:08,19.402,27.094,18.996,14.368
2024/9/4 03:09,17.121,19.123,18.189,14.085
2024/9/4 03:10,18.138,23.006,17.945,14.16
2024/9/4 03:11,18.084,23.037,17.707,14.231
2024/9/4 03:12,20.447,23.321,21.908,16.352
2024/9/4 03:13,18.052,22.554,18.26,14.106
2024/9/4 03:14,18.114,22.666,18.375,14.082
2024/9/4 03:15,19.065,22.91,21.129,14.219
2024/9/4 03:16,17.94,22.832,17.661,14.096
2024/9/4 03:17,18.617,22.142,20.546,14.105
2024/9/4 03:18,18.178,22.35,18.376,14.499
2024/9/4 03:19,17.776,20.461,18.575,14.541
2024/9/4 03:20,18.442,23.134,18.904,14.059
2024/9/4 03:21,19.157,22.49,21.602,14.416
2024/9/4 03:22,19.122,22.003,19.165,16.246
2024/9/4 03:23,17.41,22.076,16.791,14.014
2024/9/4 03:24,17.289,19.247,18.449,14.265
2024/9/4 03:25,18.938,22.542,20.88,14.324
2024/9/4 03:26,18.27,22.494,18.494,14.561
2024/9/4 03:27,17.535,22.245,17.427,13.65
2024/9/4 03:28,18.045,22.382,18.012,14.419
2024/9/4 03:29,17.89,22.551,17.655,14.144
2024/9/4 03:30,17.677,19.221,16.956,16.507
2024/9/4 03:31,16.907,23.017,16.819,12.417
2024/9/4 03:32,17.874,23.46,17.12,13.865
2024/9/4 03:33,17.343,22.911,18.172,12.456
2024/9/4 03:34,17.764,22.466,17.465,14.065
2024/9/4 03:35,19.136,23.106,21.152,14.163
2024/9/4 03:36,18.703,21.564,21.599,13.91
2024/9/4 03:37,17.043,19.205,17.855,14.095
2024/9/4 03:38,17.563,22.131,17.485,13.737
2024/9/4 03:39,17.427,21.799,16.805,14.271
2024/9/4 03:40,17.77,21.562,18.293,14.07
2024/9/4 03:41,17.843,22.726,17.395,14.089
2024/9/4 03:42,17.712,21.459,17.754,14.458
2024/9/4 03:43,17.924,22.213,17.952,14.252
2024/9/4 03:44,17.73,21.607,17.489,14.677
2024/9/4 03:45,18.141,23.012,17.584,14.568
2024/9/4 03:46,17.914,23.216,17.71,13.676
2024/9/4 03:47,18.714,23.362,19.311,14.299
2024/9/4 03:48,18.369,22.996,18.349,14.474
2024/9/4 03:49,18.017,22.131,18.046,14.518
2024/9/4 03:50,18.538,23.348,18.869,14.237
2024/9/4 03:51,18.13,23.383,18.093,13.782
2024/9/4 03:52,20.345,22.907,21.558,16.762
2024/9/4 03:53,18.264,22.574,18.49,14.42
2024/9/4 03:54,19.114,26.801,18.625,14.168
2024/9/4 03:55,19.169,22.747,18.561,16.305
2024/9/4 03:56,17.706,22.147,17.679,14.042
2024/9/4 03:57,18.318,22.35,18.426,14.798
2024/9/4 03:58,18.558,22.987,18.691,14.766
2024/9/4 03:59,18.055,22.922,17.844,14.216
2024/9/4 04:00,18.4,22.983,18.083,14.857
2024/9/4 04:00,18.868,22.428,17.784,16.547
2024/9/4 04:01,19.453,22.656,18.387,17.418
2024/9/4 04:02,17.857,22.238,17.772,14.233
2024/9/4 04:03,18.174,22.298,18.285,14.58
2024/9/4 04:04,16.941,21.884,17.59,12.641
2024/9/4 04:05,17.617,21.717,15.469,16.111
2024/9/4 04:06,17.504,21.927,16.977,14.282
2024/9/4 04:07,17.879,19.065,17.887,16.373
2024/9/4 04:08,17.752,22.156,17.666,14.057
2024/9/4 04:09,17.874,22.116,17.786,14.306
2024/9/4 04:10,17.013,19.401,17.578,14.129
2024/9/4 04:11,16.846,21.603,15.673,14
2024/9/4 04:12,16.812,19.133,15.341,15.836
2024/9/4 04:13,16.955,21.614,18.387,12.331
2024/9/4 04:14,17.802,22.062,18.169,13.904
2024/9/4 04:15,17.844,21.655,18.058,14.428
2024/9/4 04:16,18.281,22.698,18.636,14.265
2024/9/4 04:17,17.868,22.266,17.922,14.063
2024/9/4 04:18,16.772,18.933,17.013,14.378
2024/9/4 04:19,16.699,18.945,18.823,12.919
2024/9/4 04:20,18.57,21.84,20.345,14.367
2024/9/4 04:21,19.423,22.549,21.636,15.048
2024/9/4 04:22,16.987,18.843,18.119,14.016
2024/9/4 04:23,17.648,21.76,17.755,14.102
2024/9/4 04:24,18.966,22.768,20.64,14.396
2024/9/4 04:25,17.973,23.315,17.635,13.767
2024/9/4 04:26,17.583,21.703,17.653,14.001
2024/9/4 04:27,18.065,22.65,17.978,14.272
2024/9/4 04:28,17.865,22.57,17.688,14.085
2024/9/4 04:29,17.148,22.277,18.097,12.532
2024/9/4 04:30,17.74,22.542,17.682,13.722
2024/9/4 04:31,17.999,22.32,18.202,14.158
2024/9/4 04:32,18.737,23.209,18.497,15.153
2024/9/4 04:33,18.239,23.045,17.809,14.63
2024/9/4 04:34,18.39,23.02,18.038,14.81
2024/9/4 04:35,18.877,22.124,20.961,14.458
2024/9/4 04:36,17.994,22.629,17.633,14.42
2024/9/4 04:37,19.352,23.347,21.332,14.431
2024/9/4 04:38,19.144,22.877,20.804,14.645
2024/9/4 04:39,17.969,22.347,17.608,14.595
2024/9/4 04:40,18.118,22.579,17.98,14.504
2024/9/4 04:41,18.006,22.144,18.33,14.188
2024/9/4 04:42,18.07,22.172,18.578,14.131
2024/9/4 04:43,17.464,22.016,17.433,13.666
2024/9/4 04:44,18.035,22.099,18.572,14.106
2024/9/4 04:45,17.979,22.599,18.329,13.747
2024/9/4 04:46,18.643,22.451,18.002,15.575
2024/9/4 04:47,17.059,22.919,14.533,14.743
2024/9/4 04:48,16.855,19.027,17.562,14.001
2024/9/4 04:49,19.004,22.083,18.407,16.629
2024/9/4 04:50,17.881,22.282,18.292,13.808
2024/9/4 04:51,16.915,19.183,17.602,13.952
2024/9/4 04:52,17.714,22.576,17.28,14.016
2024/9/4 04:53,17.579,21.708,17.487,14.112
2024/9/4 04:54,15.904,19.105,14.355,14.323
2024/9/4 04:55,16.875,22.051,17.717,12.271
2024/9/4 04:56,17.497,21.952,17.11,14.162
2024/9/4 04:57,16.682,19.103,16.781,14.112
2024/9/4 04:58,17.594,21.589,17.6,14.142
2024/9/4 05:01,16.697,18.997,16.995,14.104
2024/9/4 05:02,18.709,22.56,20.486,14.029
2024/9/4 05:03,16.825,22.389,16.866,12.624
2024/9/4 05:04,16.869,22.067,17.77,12.256
2024/9/4 05:05,17.502,21.888,17.142,14.164
2024/9/4 05:06,17.616,22.174,17.209,14.138
2024/9/4 05:07,16.906,21.712,17.943,12.392
2024/9/4 05:08,17.146,22.085,18.074,12.699
2024/9/4 05:09,17.93,22.067,17.917,14.448
2024/9/4 05:10,17.383,22.946,17.78,12.897
2024/9/4 05:11,17.277,23.07,18.06,12.309
2024/9/4 05:12,18.201,23.229,18.438,13.804
2024/9/4 05:13,18.295,23.012,18.407,14.234
2024/9/4 05:14,17.989,21.824,18.551,14.173
2024/9/4 05:15,17.956,22.738,17.95,13.937
2024/9/4 05:16,18.111,22.887,18.402,13.851
2024/9/4 05:17,18.974,22.506,18.455,16.105
2024/9/4 05:18,18.102,22.558,18.241,14.188
2024/9/4 05:19,19.281,22.777,18.732,16.45
2024/9/4 05:20,17.306,22.074,18.749,12.534
2024/9/4 05:21,18.768,23.293,19.03,14.741
2024/9/4 05:22,17.222,20.687,17.423,13.853
2024/9/4 05:23,17.154,22.295,18.367,12.301
2024/9/4 05:24,18.038,22.474,18.165,14.175
2024/9/4 05:25,17.061,22.261,17.514,12.798
2024/9/4 05:26,18.247,22.679,18.937,13.904
2024/9/4 05:27,17.881,22.608,20.477,12.497
2024/9/4 05:28,16.906,22.284,17.762,12.185
2024/9/4 05:29,17.499,23.061,18.303,12.714
2024/9/4 05:30,17.06,22.483,17.526,12.64
2024/9/4 05:31,18.068,22.012,18.547,14.281
2024/9/4 05:32,15.961,22.213,14.887,12.249
2024/9/4 05:33,15.894,21.863,15.135,12.112
2024/9/4 05:34,16.901,19.253,17.731,13.737
2024/9/4 05:35,17.302,21.895,16.723,13.926
2024/9/4 05:36,18.493,22.949,18.846,14.455
2024/9/4 05:37,17.759,22.16,17.356,14.42
2024/9/4 05:38,16.713,18.857,17.302,13.969
2024/9/4 05:39,17.516,21.975,17.645,13.632
2024/9/4 05:40,17.309,21.804,17.37,13.427
2024/9/4 05:41,17.716,21.603,18.208,13.96
2024/9/4 05:42,16.743,21.742,17.752,12.176
2024/9/4 05:43,17.946,21.886,18.799,13.829
2024/9/4 05:44,17.588,21.959,17.623,13.896
2024/9/4 05:45,17.255,21.253,17.086,13.993
2024/9/4 05:46,17.875,22.094,18.167,14.019
2024/9/4 05:47,17.949,22.533,18.553,13.528
2024/9/4 05:48,17.117,19.103,18.058,14.224
2024/9/4 05:49,17.398,22.444,18.694,12.545
2024/9/4 05:50,17.246,22.504,18.185,12.545
2024/9/4 05:51,17.75,22.314,17.658,13.967
2024/9/4 05:52,18.844,22.602,20.975,13.954
2024/9/4 05:53,18.086,22.154,18.861,13.939
2024/9/4 05:54,17.201,22.401,17.969,12.655
2024/9/4 05:55,18.139,22.634,18.15,14.327
2024/9/4 05:56,17.512,22.948,16.878,13.5
2024/9/4 05:57,17.923,22.604,17.895,13.999
2024/9/4 05:58,18.158,22.607,18.661,13.933
2024/9/4 05:59,17.995,22.885,18.309,13.608
2024/9/4 06:01,17.606,22.422,18.202,13.252
2024/9/4 06:02,17.958,22.414,18.099,14.057
2024/9/4 06:03,18.122,22.444,18.15,14.459
2024/9/4 06:04,18.255,22.606,18.614,14.305
2024/9/4 06:05,19.466,22.643,19.206,16.688
2024/9/4 06:06,17.122,22.767,17.57,12.53
2024/9/4 06:07,18.061,22.06,18.359,14.452
2024/9/4 06:08,18.052,22.878,17.709,14.291
2024/9/4 06:09,18.036,22.526,18.089,14.188
2024/9/4 06:10,17.043,22.211,18.089,12.335
2024/9/4 06:11,18.96,22.814,21.23,13.87
2024/9/4 06:12,21.049,23.145,22.76,17.368
2024/9/4 06:13,22.012,27.542,23.022,16.656
2024/9/4 06:14,16.607,19.493,18.481,12.544
2024/9/4 06:15,17.837,21.934,18.119,14.123
2024/9/4 06:16,17.591,22.277,17.28,13.905
2024/9/4 06:17,17.518,22.14,17.37,13.734
2024/9/4 06:18,16.951,19.003,18.037,13.87
2024/9/4 06:19,17.618,21.866,17.639,14.051
2024/9/4 06:20,17.272,22.291,16.489,13.782
2024/9/4 06:21,17.907,23.149,17.842,13.565
2024/9/4 06:22,17.241,20.782,17.435,13.835
2024/9/4 06:23,17.579,21.852,18.089,13.526
2024/9/4 06:24,16.831,23.011,14.871,13.655
2024/9/4 06:25,16.1,22.538,14.975,12.321
2024/9/4 06:26,16.891,21.706,17.6,12.709
2024/9/4 06:27,16.51,20.518,14.713,14.7
2024/9/4 06:28,17.613,18.705,20.329,14.259
2024/9/4 06:29,17.887,22.202,18.381,13.821
2024/9/4 06:30,17.693,22.467,17.56,13.789
2024/9/4 06:31,16.363,19.385,18.042,12.335
2024/9/4 06:32,17.735,21.895,17.861,14.089
2024/9/4 06:33,17.69,21.98,17.853,13.939
2024/9/4 06:34,16.257,22.341,15.815,12.113
2024/9/4 06:35,16.874,22.078,17.758,12.212
2024/9/4 06:36,18.138,22.215,18.176,14.609
2024/9/4 06:37,18.239,23.095,18.477,13.962
2024/9/4 06:38,18.555,22.731,20.928,13.434
2024/9/4 06:39,18.191,23.097,18.652,13.636
2024/9/4 06:40,17.235,23.078,17.802,12.385
2024/9/4 06:41,17.916,22.964,17.578,13.977
2024/9/4 06:42,19.642,23.431,22.402,14.231
2024/9/4 06:43,18.049,22.749,18.031,14.079
2024/9/4 06:44,17.252,22.14,18.641,12.464
2024/9/4 06:45,17.661,23.415,18.592,12.638
2024/9/4 06:46,18.411,23.008,18.72,14.231
2024/9/4 06:47,17.742,22.087,18,13.838
2024/9/4 06:48,17.324,19.429,18.562,14.061
2024/9/4 06:49,18.206,22.522,18.925,13.89
2024/9/4 06:50,18.294,23.188,17.936,14.549
2024/9/4 06:51,18.276,22.695,18.542,14.31
2024/9/4 06:52,19.184,23.014,21.258,14.295
2024/9/4 06:53,17.168,22.024,18.224,12.653
2024/9/4 06:54,17.181,22.759,18.145,12.224
2024/9/4 06:55,17.623,21.786,17.934,13.823
2024/9/4 06:56,16.087,19.247,17.167,12.444
2024/9/4 06:57,16.07,18.915,17.568,12.293
2024/9/4 06:58,17.646,22.147,17.473,13.981
2024/9/4 06:59,17.293,21.763,16.995,13.767
2024/9/4 07:00,16.78,22.51,17.067,12.24
2024/9/4 07:01,17.362,22.272,16.779,13.752
2024/9/4 07:02,16.876,22.135,17.449,12.503
2024/9/4 07:03,17.546,21.255,17.736,14.207
2024/9/4 07:04,18.062,21.756,16.745,15.775
2024/9/4 07:05,16.865,18.663,17.705,14.201
2024/9/4 07:06,17.894,22.371,18.172,13.875
2024/9/4 07:07,16.95,19.037,17.968,13.878
2024/9/4 07:08,18.165,22.117,18.8,14.271
2024/9/4 07:09,17.597,22.56,17.332,13.63
2024/9/4 07:10,17.422,21.655,17.422,13.812
2024/9/4 07:11,18.228,22.922,18.443,14.056
2024/9/4 07:12,18.983,22.358,21.525,14.061
2024/9/4 07:13,17.877,22.144,18.417,13.836
2024/9/4 07:14,17.919,23.273,18.611,13.131
2024/9/4 07:15,17.053,22.069,17.807,12.662
2024/9/4 07:16,18.968,22.282,20.864,14.667
2024/9/4 07:17,18.182,22.374,18.667,14.194
2024/9/4 07:18,17.58,22.845,18.52,12.855
2024/9/4 07:19,18.083,22.467,21.189,12.564
2024/9/4 07:20,17.358,19.111,18.392,14.615
2024/9/4 07:21,17.736,22.321,17.919,13.739
2024/9/4 07:22,18.843,22.373,21.306,13.839
2024/9/4 07:23,19.341,23.179,18.667,16.326
2024/9/4 07:24,18.047,22.767,18.045,14.092
2024/9/4 07:25,18.043,22.354,18.469,13.995
2024/9/4 07:26,18.032,22.416,18.469,13.922
2024/9/4 07:27,17.702,23.559,18.446,12.747
2024/9/4 07:28,17.919,22.873,18.079,13.591
2024/9/4 07:29,18,22.782,17.861,14.115
2024/9/4 07:30,20.316,22.714,22.053,16.328
2024/9/4 07:31,17.686,21.875,17.946,13.865
2024/9/4 07:32,17.918,21.827,18.114,14.407
2024/9/4 07:33,17.331,22.956,17.838,12.736
2024/9/4 07:34,17.831,22.336,17.713,14.126
2024/9/4 07:35,19.358,22.556,21.885,14.617
2024/9/4 07:36,17.575,22.799,16.958,13.715
2024/9/4 07:37,16.904,19.025,17.681,14.005
2024/9/4 07:38,17.577,21.566,17.637,14.106
2024/9/4 07:39,17.621,21.845,18.103,13.56
2024/9/4 07:40,17.845,21.968,17.897,14.334
2024/9/4 07:41,17.903,22.298,17.947,14.16
2024/9/4 07:42,17.881,22.416,17.846,14.089
2024/9/4 07:43,16.703,21.552,15.461,13.881
2024/9/4 07:44,17.204,21.676,18.693,12.621
2024/9/4 07:45,17.612,21.728,17.917,13.808
2024/9/4 07:46,17.95,22.019,18.344,14.177
2024/9/4 07:47,17.545,21.589,17.58,14.087
2024/9/4 07:48,17.028,22.24,15.933,13.786
2024/9/4 07:49,18.088,22.864,18.093,14.083
2024/9/4 07:50,19.086,22.878,20.822,14.502
2024/9/4 07:51,16.746,22.186,17.557,11.978
2024/9/4 07:52,17.944,21.612,18.06,14.654
2024/9/4 07:53,17.832,22.811,18.699,13.133
2024/9/4 07:54,17.976,22.076,18.4,14.101
2024/9/4 07:55,17.882,22.718,17.883,13.865
2024/9/4 07:56,18.283,23.111,18.221,14.276
2024/9/4 07:57,17.578,23.155,18.562,12.646
2024/9/4 07:58,17.537,22.341,18.218,13.122
2024/9/4 07:59,17.878,22.132,18.36,13.85
2024/9/4 08:00,18.164,23.097,17.772,14.354
2024/9/4 08:01,18.014,23.248,17.55,14.051
2024/9/4 08:02,17.965,22.809,17.984,13.872
2024/9/4 08:03,18.023,21.696,16.185,16.509
2024/9/4 08:04,17.026,19.317,17.888,13.951
2024/9/4 08:05,17.735,22.286,17.495,14.126
2024/9/4 08:06,17.19,21.495,16.658,14.078
2024/9/4 08:07,17.36,21.584,17.55,13.593
2024/9/4 08:08,17.564,21.642,17.269,14.383
2024/9/4 08:09,18.043,21.306,16.957,15.954
2024/9/4 08:10,17.307,21.349,17.243,13.926
2024/9/4 08:11,15.829,18.589,14.86,14.047
2024/9/4 08:12,16.753,18.697,17.92,13.704
2024/9/4 08:13,18.719,22.275,17.548,16.453
2024/9/4 08:14,17.48,22.142,17.397,13.631
2024/9/4 08:15,18.066,21.843,18.484,14.477
2024/9/4 08:16,17.851,22.154,18.158,13.934
2024/9/4 08:17,17.994,22.836,17.919,14.027
2024/9/4 08:18,20.395,27.182,18.758,16.648
2024/9/4 08:19,18.312,22.419,18.585,14.656
2024/9/4 08:20,18.044,22.215,18.2,14.423
2024/9/4 08:21,17.643,22.662,18.224,13.199
2024/9/4 08:22,18.137,22.788,18.491,13.911
2024/9/4 08:23,20.034,23.062,20.544,16.661
2024/9/4 08:24,17.662,22.317,17.546,13.829
2024/9/4 08:25,18.038,22.594,18.273,13.972
2024/9/4 08:26,17.918,22.953,17.847,13.739
2024/9/4 08:27,16.928,22.725,15.223,13.822
2024/9/4 08:28,18.39,22.823,18.034,14.757
2024/9/4 08:29,17.182,22.024,16.22,13.973
2024/9/4 08:30,17.758,21.671,17.917,14.273
2024/9/4 08:31,15.159,18.895,14.539,12.478
2024/9/4 08:32,17.602,22.295,17.12,14.083
2024/9/4 08:33,17.631,21.624,17.635,14.213
2024/9/4 08:34,17.444,21.678,17.288,13.967
2024/9/4 08:35,17.353,21.411,17.164,14.059
2024/9/4 08:36,17.291,22.208,18.441,12.651
2024/9/4 08:37,18.231,22.928,17.99,14.534
2024/9/4 08:38,18.078,22.211,18.372,14.345
2024/9/4 08:39,17.6,22.455,17.294,13.753
2024/9/4 08:40,18.699,23.118,18.505,14.953
2024/9/4 08:41,16.58,21.616,14.898,14.018
2024/9/4 08:42,18.888,22.519,21.281,13.917
2024/9/4 08:43,17.965,23.223,17.349,14.097
2024/9/4 08:44,17.925,22.172,18.081,14.17
2024/9/4 08:45,17.956,22.809,17.817,14.009
2024/9/4 08:46,17.682,22.429,17.288,14.04
2024/9/4 08:47,17.852,22.053,18.317,13.887
2024/9/4 08:48,17.706,22.541,17.32,13.981
2024/9/4 08:49,17.381,21.392,17.441,13.889
2024/9/4 08:50,17.684,22.348,17.471,13.924
2024/9/4 08:51,17.404,21.781,17.607,13.525
2024/9/4 08:52,19.486,22.572,18.651,17.338
2024/9/4 08:53,16.44,21.872,14.409,13.961
2024/9/4 08:54,16.55,18.331,17.261,14.055
2024/9/4 08:55,16.826,18.825,17.842,13.846
2024/9/4 08:56,17.275,21.751,16.839,13.863
2024/9/4 08:57,17.848,21.879,18.162,14.134
2024/9/4 08:58,17.506,21.61,18.027,13.539
2024/9/4 08:59,17.618,21.66,17.655,14.17
2024/9/4 09:01,17.437,21.491,17.811,13.638
2024/9/4 09:02,17.663,22.122,17.239,14.287
2024/9/4 09:03,17.33,22.613,18.307,12.624
2024/9/4 09:04,18.017,22.86,18.054,13.944
2024/9/4 09:05,16.754,22.238,17.007,12.432
2024/9/4 09:06,17.349,22.519,18.532,12.5
2024/9/4 09:07,17.632,21.815,17.74,13.973
2024/9/4 09:08,18.299,22.85,18.303,14.474
2024/9/4 09:09,17.276,22.469,18.095,12.749
2024/9/4 09:10,17.98,22.037,18.17,14.36
2024/9/4 09:11,17.015,22.302,17.571,12.606
2024/9/4 09:12,17.043,23.12,17.584,12.067
2024/9/4 09:13,17.974,21.765,18.602,14.224
2024/9/4 09:14,17.512,21.836,17.633,13.752
2024/9/4 09:15,17.722,22.204,17.79,13.913
2024/9/4 09:16,17.579,22.512,17.041,13.928
2024/9/4 09:17,17.839,22.159,18.051,13.967
2024/9/4 09:18,17.99,22.69,17.669,14.355
2024/9/4 09:19,16.862,21.859,15.013,14.542
2024/9/4 09:20,17.412,22.094,16.646,14.228
2024/9/4 09:21,15.935,22.554,14.849,11.984
2024/9/4 09:22,17.474,18.901,17.162,16.065
2024/9/4 09:23,16.763,21.438,17.633,12.557
2024/9/4 09:24,17.395,21.971,16.892,13.994
2024/9/4 09:25,17.617,21.767,17.766,13.952
2024/9/4 09:26,17.881,21.886,18.238,14.168
2024/9/4 09:27,15.933,19.211,17.015,12.151
2024/9/4 09:28,17.441,21.511,17.631,13.821
2024/9/4 09:29,18.676,22.466,20.769,13.795
2024/9/4 09:30,18.133,22.363,18.127,14.566
2024/9/4 09:31,18.014,22.603,18.154,14.012
2024/9/4 09:32,18.217,22.893,18.618,13.902
2024/9/4 09:33,16.917,22.648,17.683,11.98
2024/9/4 09:34,17.688,22.131,17.429,14.164
2024/9/4 09:35,17.335,23.035,17.8,12.714
2024/9/4 09:36,18.008,22.794,17.966,13.996
2024/9/4 09:37,17.998,22.639,17.976,14.118
2024/9/4 09:38,18.179,23.001,18.461,13.885
2024/9/4 09:39,18.098,22.918,17.848,14.286
2024/9/4 09:40,18.167,22.925,17.912,14.426
2024/9/4 09:41,16.885,22.421,17.409,12.32
2024/9/4 09:42,17.314,22.078,16.535,14.036
2024/9/4 09:43,17.789,22.714,17.725,13.728
2024/9/4 09:44,17.663,22.22,17.804,13.679
2024/9/4 09:45,17.579,22.334,17.029,14.138
2024/9/4 09:46,17.466,21.859,16.882,14.282
2024/9/4 09:47,16.647,18.655,16.878,14.39
2024/9/4 09:48,17.488,21.815,17.213,14.053
2024/9/4 09:49,16.593,21.848,17.114,12.19
2024/9/4 09:50,17.75,21.994,17.651,14.244
2024/9/4 09:51,17.781,22.412,17.485,14.14
2024/9/4 09:52,17.711,21.747,17.794,14.193
2024/9/4 09:53,17.203,22.873,17.945,12.35
2024/9/4 09:54,18.349,23.093,18.481,14.203
2024/9/4 09:55,17.861,22.749,20.184,12.522
2024/9/4 09:56,17.496,23.172,18.471,12.417
2024/9/4 09:57,18.025,21.991,18.76,13.995
2024/9/4 09:58,19.173,22.56,21.787,14.217
2024/9/4 09:59,18.093,23.181,17.699,14.182
2024/9/4 10:01,19.021,23.154,20.889,14.022
2024/9/4 10:02,20.366,23.01,21.889,16.408
2024/9/4 10:03,16.885,22.368,17.136,12.549
2024/9/4 10:04,18.231,23.216,18.816,13.55
2024/9/4 10:05,18.135,22.966,18.067,14.133
2024/9/4 10:06,17.958,22.206,18.148,14.14
2024/9/4 10:07,20.652,23.131,22.008,17.039
2024/9/4 10:08,19.012,26.867,18.764,13.694
2024/9/4 10:09,18.726,21.866,21.168,14.123
2024/9/4 10:10,17.459,22.647,16.759,13.759
2024/9/4 10:11,17.145,22.302,17.908,12.645
2024/9/4 10:12,16.566,21.87,16.84,12.33
2024/9/4 10:13,17.64,22.642,17.255,13.726
2024/9/4 10:14,17.681,21.482,17.907,14.259
2024/9/4 10:15,17.854,22.71,17.61,14.007
2024/9/4 10:16,17.861,22.382,18.143,13.812
2024/9/4 10:17,17.921,22.158,18.194,14.072
2024/9/4 10:18,16.448,19.377,18.261,12.382
2024/9/4 10:19,18.513,21.914,20.226,14.201
2024/9/4 10:20,18.162,23.076,18.228,13.963
2024/9/4 10:21,18.169,22.916,18.351,14.038
2024/9/4 10:22,17.852,22.067,18.455,13.778
2024/9/4 10:23,17.224,23.277,17.487,12.475
2024/9/4 10:24,17.735,22.211,20.707,12.207
2024/9/4 10:25,17.905,22.624,17.471,14.323
2024/9/4 10:26,18.128,22.374,18.572,14.145
2024/9/4 10:27,18.92,22.362,21.505,13.932
2024/9/4 10:28,17.832,22.343,18.221,13.651
2024/9/4 10:29,18.512,22.325,17.723,15.636
2024/9/4 10:30,16.973,22.777,17.346,12.322
2024/9/4 10:31,17.667,22.42,17.074,14.182
2024/9/4 10:32,17.222,22.869,18.095,12.266
2024/9/4 10:33,17.482,22.831,18.618,12.584
2024/9/4 10:34,16.798,22.272,16.781,12.722
2024/9/4 10:35,17.793,23.378,16.945,13.874
2024/9/4 10:36,17.425,22.282,16.975,13.69
2024/9/4 10:37,16.895,23.123,17.035,12.117
2024/9/4 10:38,16.889,22.19,17.223,12.67
2024/9/4 10:39,17.528,22.328,16.979,13.971
2024/9/4 10:40,16.917,21.856,17.994,12.331
2024/9/4 10:41,17.492,21.813,17.77,13.586
2024/9/4 10:42,16.88,18.619,18.214,13.842
2024/9/4 10:43,17.848,22.016,18.348,13.857
2024/9/4 10:44,17.615,22.154,17.487,13.865
